Id,Category
41548,southern_us
41555,french
41561,mexican
41566,italian
41567,indian
41573,indian
41575,italian
41577,mexican
41586,italian
41588,irish
41591,southern_us
41596,italian
41597,cajun_creole
41600,indian
41608,spanish
41610,southern_us
41611,mexican
41614,mexican
41615,moroccan
41618,greek
41620,italian
41628,mexican
41632,southern_us
41635,chinese
41637,mexican
41643,british
41644,italian
41647,mexican
41649,southern_us
41674,moroccan
41675,moroccan
41677,thai
41682,italian
41684,mexican
41692,indian
41693,indian
41696,indian
41706,spanish
41714,italian
41717,mexican
41721,mexican
41723,spanish
41724,french
41725,southern_us
41726,french
41730,southern_us
41731,indian
41738,thai
41739,indian
41740,mexican
41745,italian
41754,irish
41758,thai
41772,jamaican
41781,brazilian
41783,mexican
41785,filipino
41801,southern_us
41812,southern_us
41815,indian
41817,italian
41821,italian
41823,italian
41835,italian
41839,thai
41840,southern_us
41843,cajun_creole
41848,italian
41852,brazilian
41853,mexican
41855,southern_us
41856,mexican
41879,cajun_creole
41885,french
41889,cajun_creole
41895,mexican
41898,mexican
41900,southern_us
41904,italian
41908,mexican
41909,japanese
41917,british
41922,jamaican
41931,spanish
41935,southern_us
41937,cajun_creole
41938,irish
41940,french
41942,irish
41943,indian
41956,mexican
41957,greek
41961,vietnamese
41964,indian
41969,japanese
41979,brazilian
41981,jamaican
41991,mexican
41995,mexican
41996,brazilian
41997,filipino
41998,italian
41999,southern_us
42002,french
42008,chinese
42011,italian
42019,mexican
42020,italian
42026,southern_us
42027,indian
42034,thai
42040,irish
42043,southern_us
42044,italian
42048,indian
42061,italian
42063,chinese
42066,chinese
42074,mexican
42077,greek
42079,mexican
42086,indian
42093,italian
42094,italian
42096,indian
42098,mexican
42101,chinese
42111,italian
42115,southern_us
42130,southern_us
42134,mexican
42138,british
42140,french
42141,italian
42142,italian
42145,japanese
42147,french
42161,mexican
42162,italian
42185,mexican
42187,indian
42195,russian
42197,korean
42198,korean
42199,chinese
42209,mexican
42216,vietnamese
42218,italian
42220,thai
42227,chinese
42231,french
42232,moroccan
42234,indian
42242,french
42254,moroccan
42258,japanese
42263,mexican
42264,italian
42266,greek
42273,mexican
42278,indian
42283,italian
42292,mexican
42295,korean
42296,spanish
42307,italian
42309,southern_us
42315,chinese
42316,french
42318,spanish
42323,southern_us
42331,italian
42337,mexican
42338,italian
42342,vietnamese
42345,french
42346,vietnamese
42352,thai
42358,mexican
42359,indian
42360,spanish
42378,mexican
42380,cajun_creole
42383,italian
42395,chinese
42402,mexican
42403,italian
42408,french
42410,italian
42411,mexican
42415,mexican
42426,korean
42431,french
42441,mexican
42445,italian
42450,southern_us
42452,moroccan
42454,spanish
42456,italian
42457,greek
42458,filipino
42460,chinese
42462,southern_us
42487,french
42489,indian
42501,mexican
42504,italian
42510,japanese
42518,thai
42528,italian
42529,japanese
42534,southern_us
42539,italian
42553,mexican
42555,french
42556,italian
42563,italian
42564,filipino
42567,korean
42568,thai
42572,southern_us
42593,greek
42605,mexican
42606,brazilian
42614,irish
42618,italian
42626,italian
42632,italian
42645,indian
42647,thai
42656,mexican
42659,chinese
42667,japanese
42671,southern_us
42672,japanese
42678,cajun_creole
42712,french
42716,cajun_creole
42719,brazilian
42722,indian
42735,mexican
42736,chinese
42741,french
42746,japanese
42751,southern_us
42760,italian
42771,indian
42773,japanese
42774,mexican
42777,chinese
42782,southern_us
42785,japanese
42788,indian
42793,indian
42798,indian
42801,cajun_creole
42806,southern_us
42807,french
42815,cajun_creole
42819,italian
42822,italian
42825,mexican
42839,mexican
42840,southern_us
42845,greek
42850,italian
42853,british
42854,italian
42860,japanese
42861,italian
42862,southern_us
42867,vietnamese
42868,french
42875,italian
42876,cajun_creole
42878,southern_us
42884,indian
42885,mexican
42887,spanish
42893,italian
42897,indian
42899,mexican
42900,indian
42902,italian
42903,mexican
42906,mexican
42907,indian
42917,italian
42918,italian
42925,italian
42939,thai
42946,brazilian
42948,moroccan
42958,indian
42961,chinese
42964,korean
42976,mexican
42999,chinese
43003,mexican
43005,chinese
43017,southern_us
43022,greek
43032,chinese
43033,chinese
43034,thai
43041,greek
43051,french
43059,southern_us
43061,spanish
43062,mexican
43071,cajun_creole
43074,indian
43078,spanish
43080,french
43085,southern_us
43099,irish
43103,french
43107,indian
43119,italian
43125,vietnamese
43126,french
43138,korean
43153,greek
43155,mexican
43160,mexican
43162,moroccan
43165,italian
43170,british
43174,italian
43176,french
43179,southern_us
43181,irish
43183,southern_us
43194,italian
43195,spanish
43197,chinese
43198,moroccan
43199,french
43200,italian
43201,mexican
43204,chinese
43206,moroccan
43209,mexican
43222,vietnamese
43225,thai
43226,italian
43232,italian
43236,mexican
43241,cajun_creole
43246,mexican
43250,southern_us
43266,southern_us
43268,mexican
43270,italian
43271,southern_us
43272,spanish
43276,french
43279,italian
43289,thai
43313,chinese
43316,filipino
43323,southern_us
43324,vietnamese
43328,indian
43339,mexican
43340,chinese
43344,korean
43345,greek
43355,mexican
43357,southern_us
43358,cajun_creole
43359,southern_us
43361,thai
43363,chinese
43370,italian
43373,mexican
43383,french
43386,filipino
43399,indian
43400,british
43405,indian
43409,greek
43415,chinese
43424,mexican
43426,mexican
43427,mexican
43431,southern_us
43444,mexican
43447,irish
43460,mexican
43467,irish
43469,italian
43470,cajun_creole
43471,thai
43475,thai
43476,spanish
43477,italian
43479,japanese
43487,chinese
43492,french
43511,mexican
43514,indian
43526,chinese
43528,italian
43532,chinese
43536,chinese
43538,italian
43539,indian
43548,indian
43569,mexican
43579,italian
43582,spanish
43583,southern_us
43586,vietnamese
43590,spanish
43597,moroccan
43600,chinese
43601,russian
43604,chinese
43606,indian
43608,italian
43612,italian
43629,southern_us
43630,mexican
43631,italian
43634,greek
43635,italian
43640,vietnamese
43645,chinese
43646,filipino
43652,italian
43657,mexican
43662,italian
43663,british
43667,mexican
43672,french
43677,indian
43680,indian
43681,greek
43687,vietnamese
43701,chinese
43704,greek
43706,mexican
43709,mexican
43712,irish
43717,brazilian
43719,indian
43720,southern_us
43727,southern_us
43728,mexican
43740,chinese
43747,italian
43749,chinese
43755,chinese
43759,thai
43761,russian
43762,italian
43771,indian
43775,mexican
43781,cajun_creole
43799,irish
43803,mexican
43804,brazilian
43806,indian
43808,spanish
43810,french
43816,southern_us
43817,spanish
43819,mexican
43830,italian
43832,italian
43847,indian
43851,southern_us
43858,korean
43859,southern_us
43866,greek
43869,chinese
43870,mexican
43884,mexican
43887,brazilian
43888,italian
43898,mexican
43902,mexican
43904,southern_us
43921,filipino
43927,indian
43929,italian
43931,french
43934,thai
43969,filipino
43973,mexican
43984,southern_us
43986,jamaican
43998,moroccan
44000,spanish
44006,southern_us
44011,chinese
44018,irish
44027,italian
44032,jamaican
44053,russian
44060,italian
44061,chinese
44081,thai
44082,mexican
44092,italian
44095,vietnamese
44104,italian
44106,mexican
44108,mexican
44110,jamaican
44111,chinese
44112,chinese
44124,cajun_creole
44130,british
44135,southern_us
44143,chinese
44150,french
44154,mexican
44161,chinese
44163,italian
44170,italian
44177,mexican
44178,italian
44182,spanish
44194,thai
44200,vietnamese
44207,italian
44213,french
44218,moroccan
44222,filipino
44236,cajun_creole
44239,french
44245,southern_us
44249,mexican
44252,filipino
44254,mexican
44258,southern_us
44262,mexican
44263,italian
44266,italian
44275,korean
44281,russian
44285,french
44289,french
44292,mexican
44293,cajun_creole
44296,italian
44300,southern_us
44307,french
44323,mexican
44325,mexican
44328,indian
44329,italian
44336,southern_us
44350,vietnamese
44357,indian
44363,italian
44389,mexican
44391,filipino
44394,moroccan
44398,mexican
44399,mexican
44402,chinese
44403,chinese
44411,italian
44413,indian
44416,cajun_creole
44421,chinese
44425,mexican
44429,cajun_creole
44431,thai
44436,irish
44437,brazilian
44438,southern_us
44441,cajun_creole
44448,italian
44466,irish
44468,mexican
44480,southern_us
44485,russian
44491,jamaican
44492,southern_us
44501,vietnamese
44502,mexican
44513,italian
44521,italian
44524,italian
44526,mexican
44531,thai
44533,mexican
44540,filipino
44548,mexican
44551,mexican
44553,southern_us
44561,thai
44562,indian
44574,southern_us
44578,greek
44581,mexican
44585,chinese
44590,french
44594,italian
44598,japanese
44602,french
44609,french
44616,irish
44628,cajun_creole
44633,italian
44634,italian
44635,chinese
44637,mexican
44638,chinese
44641,thai
44649,italian
44651,mexican
44656,french
44658,italian
44661,spanish
44663,thai
44671,italian
44679,southern_us
44680,italian
44684,chinese
44686,mexican
44701,southern_us
44702,chinese
44715,indian
44719,greek
44722,mexican
44733,mexican
44734,french
44746,french
44749,indian
44753,indian
44756,southern_us
44761,southern_us
44765,italian
44768,jamaican
44771,mexican
44774,british
44775,thai
44776,southern_us
44781,mexican
44782,italian
44785,irish
44789,mexican
44797,british
44800,southern_us
44801,mexican
44804,mexican
44807,greek
44821,chinese
44824,greek
44827,thai
44841,french
44848,cajun_creole
44856,cajun_creole
44865,cajun_creole
44871,mexican
44881,mexican
44885,southern_us
44889,chinese
44892,mexican
44906,japanese
44907,italian
44911,greek
44915,chinese
44921,french
44925,italian
44928,italian
44929,filipino
44932,korean
44933,vietnamese
44941,filipino
44945,mexican
44958,thai
44959,italian
44963,brazilian
44989,british
44995,mexican
44996,french
45000,mexican
45010,korean
45011,korean
45015,italian
45018,chinese
45020,korean
45024,brazilian
45025,italian
45027,mexican
45030,moroccan
45031,moroccan
45035,southern_us
45036,indian
45037,greek
45039,chinese
45053,british
45055,indian
45057,chinese
45067,thai
45071,filipino
45082,italian
45083,thai
45088,indian
45090,mexican
45097,italian
45104,southern_us
45106,greek
45112,mexican
45129,italian
45143,indian
45147,spanish
45148,mexican
45153,italian
45157,british
45158,mexican
45163,chinese
45174,southern_us
45177,indian
45178,greek
45179,italian
45180,cajun_creole
45187,spanish
45191,korean
45201,japanese
45205,chinese
45213,southern_us
45217,chinese
45221,chinese
45229,british
45233,filipino
45265,greek
45268,russian
45284,mexican
45286,cajun_creole
45287,southern_us
45289,irish
45291,chinese
45292,thai
45297,british
45298,italian
45300,italian
45302,italian
45304,italian
45307,korean
45310,italian
45318,italian
45322,italian
45328,italian
45334,mexican
45338,moroccan
45339,mexican
45347,cajun_creole
45348,italian
45350,italian
45355,thai
45360,southern_us
45363,french
45366,italian
45372,southern_us
45374,italian
45376,cajun_creole
45383,indian
45385,french
45391,jamaican
45395,filipino
45403,mexican
45418,italian
45427,indian
45431,mexican
45432,french
45437,japanese
45442,mexican
45466,japanese
45471,korean
45478,southern_us
45491,italian
45508,italian
45510,moroccan
45511,mexican
45512,indian
45514,chinese
45521,indian
45530,cajun_creole
45534,thai
45544,french
45554,southern_us
45563,russian
45565,russian
45569,brazilian
45574,greek
45575,french
45583,cajun_creole
45586,brazilian
45587,italian
45588,mexican
45593,korean
45599,mexican
45602,mexican
45608,moroccan
45610,japanese
45613,vietnamese
45616,french
45619,southern_us
45620,italian
45621,french
45622,italian
45633,mexican
45647,thai
45659,italian
45662,indian
45663,mexican
45683,chinese
45686,moroccan
45687,french
45695,british
45705,russian
45710,cajun_creole
45712,filipino
45713,southern_us
45715,mexican
45716,japanese
45718,italian
45722,french
45724,spanish
45726,mexican
45727,mexican
45730,filipino
45734,chinese
45736,mexican
45739,italian
45744,southern_us
45771,southern_us
45774,spanish
45779,italian
45785,japanese
45787,italian
45792,japanese
45799,chinese
45808,thai
45812,southern_us
45814,southern_us
45815,moroccan
45819,italian
45823,southern_us
45831,french
45842,mexican
45844,french
45848,cajun_creole
45849,italian
45855,greek
45860,indian
45863,mexican
45865,korean
45868,italian
45871,mexican
45876,italian
45877,mexican
45882,mexican
45898,italian
45899,chinese
45902,greek
45904,japanese
45917,cajun_creole
45918,italian
45920,italian
45930,moroccan
45947,southern_us
45956,french
45965,indian
45980,indian
45984,indian
45987,chinese
45990,vietnamese
45996,southern_us
45998,mexican
46000,southern_us
46007,russian
46031,southern_us
46033,southern_us
46039,mexican
46040,mexican
46041,italian
46045,brazilian
46046,italian
46048,filipino
46050,thai
46060,cajun_creole
46062,italian
46064,italian
46067,filipino
46069,spanish
46074,italian
46077,mexican
46080,mexican
46085,mexican
46096,southern_us
46098,cajun_creole
46101,thai
46102,southern_us
46106,irish
46115,british
46121,mexican
46140,indian
46151,cajun_creole
46153,chinese
46160,french
46167,italian
46168,italian
46169,mexican
46174,spanish
46177,mexican
46179,cajun_creole
46182,moroccan
46187,italian
46193,indian
46197,italian
46198,indian
46201,japanese
46202,irish
46204,jamaican
46205,indian
46211,jamaican
46212,mexican
46215,southern_us
46220,french
46233,italian
46234,french
46238,indian
46249,indian
46253,indian
46261,italian
46267,british
46269,thai
46273,french
46279,japanese
46281,korean
46282,british
46286,italian
46295,korean
46305,cajun_creole
46306,italian
46307,mexican
46311,mexican
46325,indian
46328,indian
46333,french
46334,korean
46335,italian
46338,southern_us
46345,british
46346,italian
46357,southern_us
46358,moroccan
46360,greek
46363,chinese
46364,filipino
46380,italian
46385,japanese
46387,mexican
46388,chinese
46391,french
46392,thai
46394,indian
46395,italian
46400,japanese
46405,thai
46406,korean
46409,spanish
46411,indian
46426,japanese
46432,mexican
46433,filipino
46438,chinese
46447,italian
46455,mexican
46464,spanish
46465,japanese
46480,japanese
46487,japanese
46491,british
46495,mexican
46497,greek
46499,thai
46500,filipino
46503,italian
46505,mexican
46512,french
46513,italian
46517,spanish
46520,italian
46531,chinese
46533,indian
46541,indian
46547,italian
46548,spanish
46559,southern_us
46561,chinese
46562,korean
46563,cajun_creole
46571,thai
46577,vietnamese
46582,japanese
46584,mexican
46586,italian
46597,italian
46600,korean
46603,irish
46605,italian
46606,mexican
46622,moroccan
46631,southern_us
46634,filipino
46646,thai
46649,mexican
46652,mexican
46653,mexican
46660,mexican
46664,korean
46667,chinese
46672,italian
46673,mexican
46674,moroccan
46682,cajun_creole
46686,italian
46689,filipino
46691,indian
46698,greek
46707,mexican
46708,mexican
46712,mexican
46713,italian
46720,french
46723,italian
46731,southern_us
46737,greek
46740,brazilian
46761,mexican
46762,mexican
46771,italian
46772,mexican
46779,japanese
46781,french
46786,southern_us
46787,italian
46788,moroccan
46789,french
46791,thai
46792,southern_us
46796,southern_us
46802,indian
46804,french
46808,southern_us
46813,southern_us
46814,indian
46817,italian
46826,cajun_creole
46828,cajun_creole
46833,southern_us
46845,mexican
46848,italian
46849,indian
46852,italian
46854,chinese
46856,mexican
46868,cajun_creole
46870,italian
46877,southern_us
46890,french
46893,french
46912,indian
46914,korean
46919,indian
46920,jamaican
46921,greek
46922,indian
46924,southern_us
46925,greek
46938,chinese
46942,chinese
46943,southern_us
46948,british
46951,italian
46954,italian
46956,brazilian
46959,mexican
46961,italian
46962,italian
46964,italian
46965,chinese
46967,mexican
46969,mexican
46973,moroccan
46976,jamaican
46979,italian
46983,greek
47016,jamaican
47018,filipino
47024,italian
47025,british
47026,spanish
47027,mexican
47028,japanese
47029,brazilian
47032,french
47036,french
47037,chinese
47043,mexican
47047,spanish
47053,brazilian
47054,mexican
47063,indian
47066,southern_us
47076,vietnamese
47082,italian
47086,moroccan
47090,japanese
47092,mexican
47100,mexican
47115,southern_us
47119,chinese
47121,japanese
47122,moroccan
47130,chinese
47131,southern_us
47133,british
47137,greek
47139,italian
47143,french
47150,southern_us
47152,mexican
47169,mexican
47171,indian
47175,cajun_creole
47180,cajun_creole
47186,mexican
47188,italian
47195,greek
47201,italian
47204,chinese
47209,mexican
47210,mexican
47217,mexican
47219,italian
47227,italian
47231,irish
47236,french
47244,irish
47248,italian
47250,mexican
47255,thai
47267,brazilian
47268,indian
47278,brazilian
47280,italian
47285,indian
47304,southern_us
47311,southern_us
47313,vietnamese
47321,thai
47326,indian
47327,mexican
47332,mexican
47337,southern_us
47348,russian
47350,chinese
47352,greek
47353,brazilian
47356,french
47363,southern_us
47371,greek
47376,italian
47386,chinese
47390,italian
47395,mexican
47402,british
47403,italian
47419,thai
47424,mexican
47428,chinese
47429,vietnamese
47433,southern_us
47437,russian
47443,mexican
47446,cajun_creole
47458,mexican
47467,indian
47469,moroccan
47470,mexican
47471,greek
47478,indian
47485,italian
47488,french
47489,mexican
47492,italian
47493,british
47501,filipino
47516,filipino
47532,southern_us
47534,southern_us
47536,mexican
47542,mexican
47544,spanish
47549,korean
47561,russian
47565,mexican
47571,thai
47577,chinese
47591,mexican
47605,italian
47608,indian
47610,chinese
47612,mexican
47622,chinese
47627,italian
47630,italian
47632,chinese
47633,mexican
47640,indian
47645,italian
47649,japanese
47654,southern_us
47657,mexican
47665,french
47666,italian
47667,mexican
47670,french
47671,southern_us
47676,brazilian
47679,irish
47680,italian
47685,greek
47694,indian
47698,mexican
47700,italian
47702,italian
47703,japanese
47717,french
47722,japanese
47724,jamaican
47727,mexican
47728,southern_us
47734,thai
47735,southern_us
47746,japanese
47749,moroccan
47753,italian
47755,chinese
47756,chinese
47763,indian
47764,indian
47768,southern_us
47770,vietnamese
47779,italian
47790,indian
47791,italian
47793,greek
47798,british
47800,filipino
47806,italian
47809,italian
47814,british
47815,french
47816,chinese
47818,mexican
47820,italian
47823,mexican
47832,thai
47833,italian
47840,southern_us
47853,southern_us
47861,korean
47864,thai
47870,british
47876,italian
47882,japanese
47895,mexican
47914,british
47915,french
47921,korean
47922,cajun_creole
47923,southern_us
47926,korean
47936,mexican
47938,greek
47945,southern_us
47947,irish
47961,korean
47968,italian
47971,japanese
47977,indian
47978,jamaican
47982,chinese
47983,french
47986,italian
47999,indian
48011,mexican
48015,japanese
48017,indian
48025,moroccan
48028,indian
48035,mexican
48036,mexican
48037,mexican
48040,spanish
48045,vietnamese
48047,mexican
48048,indian
48050,italian
48061,italian
48064,indian
48070,italian
48073,french
48080,mexican
48086,mexican
48087,indian
48089,chinese
48096,korean
48113,greek
48118,southern_us
48124,french
48125,moroccan
48148,russian
48151,mexican
48162,japanese
48170,filipino
48173,southern_us
48174,indian
48176,british
48177,italian
48180,mexican
48181,italian
48185,mexican
48187,mexican
48198,russian
48200,italian
48202,japanese
48203,spanish
48221,japanese
48222,italian
48228,italian
48232,korean
48236,italian
48238,chinese
48243,italian
48245,italian
48247,italian
48248,mexican
48249,mexican
48255,italian
48260,cajun_creole
48265,french
48269,russian
48275,southern_us
48276,mexican
48281,mexican
48286,mexican
48287,italian
48288,southern_us
48293,thai
48295,indian
48299,french
48303,italian
48304,filipino
48317,brazilian
48327,chinese
48334,southern_us
48339,indian
48342,italian
48343,mexican
48347,greek
48360,chinese
48369,mexican
48371,jamaican
48374,italian
48380,french
48385,french
48386,mexican
48387,thai
48398,thai
48406,british
48418,mexican
48420,vietnamese
48438,italian
48439,spanish
48442,southern_us
48452,italian
48455,cajun_creole
48462,italian
48465,korean
48469,southern_us
48471,french
48473,indian
48496,mexican
48507,mexican
48521,french
48523,chinese
48527,southern_us
48529,indian
48543,mexican
48547,southern_us
48562,thai
48571,mexican
48573,mexican
48574,italian
48575,french
48576,spanish
48578,french
48579,japanese
48583,chinese
48585,mexican
48587,southern_us
48591,chinese
48593,mexican
48594,french
48600,southern_us
48605,italian
48611,mexican
48614,mexican
48617,chinese
48618,indian
48623,french
48630,thai
48632,indian
48638,southern_us
48639,japanese
48644,irish
48651,greek
48662,thai
48665,italian
48667,cajun_creole
48673,southern_us
48688,filipino
48692,cajun_creole
48695,indian
48698,japanese
48704,french
48705,mexican
48709,mexican
48711,russian
48712,italian
48714,french
48715,italian
48718,italian
48724,indian
48731,indian
48734,southern_us
48738,irish
48739,mexican
48743,french
48744,mexican
48746,italian
48747,mexican
48763,mexican
48764,vietnamese
48767,cajun_creole
48769,mexican
48774,southern_us
48777,chinese
48780,korean
48783,french
48801,italian
48810,thai
48814,vietnamese
48829,korean
48831,mexican
48844,mexican
48849,spanish
48852,thai
48860,southern_us
48862,italian
48871,moroccan
48872,mexican
48888,mexican
48889,mexican
48892,mexican
48897,italian
48907,italian
48910,spanish
48912,french
48914,british
48915,cajun_creole
48920,japanese
48924,chinese
48930,greek
48931,cajun_creole
48932,italian
48936,thai
48952,greek
48954,italian
48958,italian
48966,italian
48969,italian
48971,moroccan
48973,moroccan
48974,thai
48975,chinese
48981,brazilian
48984,mexican
48996,cajun_creole
48998,japanese
49002,french
49006,british
49007,mexican
49009,spanish
49010,italian
49013,filipino
49020,chinese
49026,mexican
49031,italian
49042,korean
49047,korean
49052,chinese
49055,french
49057,southern_us
49065,italian
49073,italian
49088,filipino
49092,mexican
49094,mexican
49096,thai
49098,southern_us
49100,southern_us
49106,italian
49107,mexican
49109,southern_us
49111,southern_us
49115,vietnamese
49116,japanese
49124,thai
49126,indian
49128,southern_us
49130,korean
49134,chinese
49137,french
49139,mexican
49141,mexican
49142,mexican
49149,british
49165,indian
49167,indian
49171,greek
49173,mexican
49177,chinese
49184,vietnamese
49186,italian
49194,southern_us
49199,southern_us
49200,southern_us
49206,cajun_creole
49207,greek
49212,british
49216,vietnamese
49219,southern_us
49231,french
49232,vietnamese
49234,indian
49236,vietnamese
49238,british
49245,greek
49247,mexican
49257,chinese
49259,indian
49261,mexican
49266,indian
49267,irish
49269,italian
49273,mexican
49286,japanese
49290,indian
49297,southern_us
49301,greek
49302,italian
49307,mexican
49308,indian
49312,southern_us
49313,indian
49319,irish
49324,british
49327,indian
49333,indian
49334,southern_us
49337,filipino
49341,mexican
49342,italian
49343,mexican
49347,japanese
49348,mexican
49355,mexican
49356,greek
49369,thai
49375,irish
49385,italian
49390,italian
49397,southern_us
49398,chinese
49409,mexican
49410,southern_us
49415,chinese
49432,indian
49441,moroccan
49453,japanese
49456,thai
49458,filipino
49461,moroccan
49464,mexican
49469,japanese
49471,filipino
49472,mexican
49474,cajun_creole
49477,japanese
49485,mexican
49496,mexican
49499,southern_us
49511,mexican
49522,italian
49524,italian
49525,japanese
49526,cajun_creole
49528,mexican
49533,italian
49534,irish
49542,chinese
49544,southern_us
49545,chinese
49546,southern_us
49549,southern_us
49551,italian
49553,italian
49556,moroccan
49566,jamaican
49573,southern_us
49576,jamaican
49578,italian
49582,southern_us
49585,italian
49587,southern_us
49588,indian
49591,indian
49596,indian
49606,mexican
49608,italian
49611,italian
49624,southern_us
49627,mexican
49628,french
49629,southern_us
49630,vietnamese
49636,british
49637,cajun_creole
49643,british
49651,mexican
49653,mexican
49660,italian
49662,italian
49682,filipino
49685,russian
49686,indian
49689,french
49692,southern_us
49693,italian
49697,italian
49709,indian
49710,greek
